date,year,quarter,industry,subindustry,institutional_sector,gva_constant,gva_current,total_gva,industry_share_pct,qoq_growth_pct,yoy_growth_pct,industry_rank,rolling_avg_4q,growth_contribution,volatility,cumulative_gva
2013-01-01,2013-14,q4,total gva growth rate,not specified,total gross saving,4.555510639,10.07882164,4697162.941710639,9.698430085418644e-05,-8.835184801488328,2.5502126190394936,10.0,5.487156526500001,-0.40248778360711185,27.587177403548733,26.390850576000002
2013-04-01,2013-14,q1,total gva growth rate,not specified,total gross saving,6.345373093,11.61082232,4412465.533523093,0.00014380561263973421,39.290051013752006,18.48346098321656,10.0,5.734626627,2.4931003252525934,32.577298388075455,32.736223669
2013-07-01,2013-14,q2,total gva growth rate,not specified,total gross saving,7.128661064,14.06069247,4387801.539031064,0.00016246543971025148,12.344238227128002,1.2505093365400954,10.0,5.75663752175,0.8799789041446777,29.264513520958683,39.864884733000004
2013-10-01,2013-14,q3,total gva growth rate,not specified,total gross saving,6.310492178,14.81976396,4629888.204322178,0.00013629901845381307,-11.477174726847139,26.285481213431837,10.0,6.0850092435,-0.7242662133930815,23.52734958885763,46.175376911
2014-01-01,2014-15,q4,total gva growth rate,not specified,total gross saving,6.388227832,6.71771018,4997229.954167832,0.0001278353786115453,1.2318477197548416,40.230774071955786,10.0,6.54318854175,0.07869323888123617,21.61072084166476,52.563604743
2014-04-01,2014-15,q1,total gva growth rate,not specified,total gross saving,7.747346664,15.01289641,4754315.445346664,0.00016295398891932585,21.275365684233783,22.094422982733832,10.0,6.8936819345,1.6482763335912867,14.161864116019927,60.310951407000005
2014-07-01,2014-15,q2,total gva growth rate,not specified,total gross saving,8.453386482,14.2824893,4758720.083496482,0.00017763991858476476,9.11331128734425,18.58308883122404,10.0,7.224863289,0.7703834244269391,13.75376286918379,68.764337889
2014-10-01,2014-15,q3,total gva growth rate,not specified,total gross saving,6.137059397,8.655058037,4914026.632749397,0.0001248886067507191,-27.401173363269404,-2.7483241577357598,10.0,7.18150509375,-1.6816262847787857,20.684814451662447,74.901397286
2015-01-01,2015-16,q4,total gva growth rate,not specified,total gross saving,8.718301215,11.07673849,5432905.286661215,0.0001604721738183995,42.05991259041419,36.47448782787872,10.0,7.7640234395,3.666909870398019,29.144677901061666,83.619698501
2015-04-01,2015-16,q1,total gva growth rate,not specified,total gross saving,7.699853242,9.436546701,5120390.113643242,0.00015037630085027695,-11.681725004496768,-0.6130282283699828,10.0,7.752150084,-0.899475681480269,30.015727531654445,91.319551743
2015-07-01,2015-16,q2,total gva growth rate,not specified,total gross saving,8.35809469,7.710387314,5156457.61244469,0.0001620898554431713,8.548753168560719,-1.1272617453716105,10.0,7.728327136000001,0.7145128846426801,29.97884587574949,99.677646433
2015-10-01,2015-16,q3,total gva growth rate,not specified,total gross saving,7.325725801,8.988896634,5274015.488085801,0.00013890224284606465,-12.351725211191644,19.36866383566469,10.0,8.025493737,-0.904853520664888,25.52505123945688,107.003372234
2016-01-01,2016-17,q4,total gva growth rate,not specified,total gross saving,6.829228492,12.3376231,5803908.400888491,0.00011766602813639422,-6.77744871275724,-21.667899243373412,10.0,7.55322555625,-0.46284745852230463,9.732112191193194,113.832600726
2016-04-01,2016-17,q1,total gva growth rate,not specified,total gross saving,9.316805313,10.65216013,5597462.055325313,0.0001664469579411651,36.42544430771404,20.999777790310258,10.0,7.957463574,3.3936877305449578,21.843395568555167,123.149406039
2016-07-01,2016-17,q2,total gva growth rate,not specified,total gross saving,8.290292486,10.81741246,5583995.722212486,0.00014846523705278248,-11.017862802903878,-0.8112160308631267,10.0,7.940513022999999,-0.9134130520669292,23.35844329906553,131.439698525
2016-10-01,2016-17,q3,total gva growth rate,not specified,total gross saving,7.53257239,10.40617407,5671235.64840239,0.0001328206559733055,-9.13984756604883,2.8235644442461183,10.0,7.992224670250001,-0.6884656342482812,22.768110300190525,138.972270915
2017-01-01,2017-18,q4,total gva growth rate,not specified,total gross saving,7.396652149,12.00815731,6233203.378412149,0.00011866534268105704,-1.8044332528479035,8.308751971978978,10.0,8.1340805845,-0.13346765097404506,22.231376625314923,146.368923064
2017-04-01,2017-18,q1,total gva growth rate,not specified,total gross saving,4.980161231,9.038225078,5876219.887781231,8.475110404489019e-05,-32.670063013936655,-46.54647098774253,10.0,7.0499195640000005,-1.6270218123633435,13.283443460442568,151.349084295
2017-07-01,2017-18,q2,total gva growth rate,not specified,total gross saving,5.540044887,10.13764836,5893345.636374887,9.400509029719475e-05,11.242279718072034,-33.17431325425978,10.0,6.36235766425,0.6228273427032877,18.425770266359766,156.889129182
2017-10-01,2017-18,q3,total gva growth rate,not specified,total gross saving,6.953681516,12.8158697,6065596.995801516,0.00011464133737887957,25.516699915503782,-7.6851684129649716,10.0,6.2176349457499995,1.774350045517574,24.811120547532266,163.842810698
2018-01-01,2018-19,q4,total gva growth rate,not specified,total gross saving,4.793963168,9.11644709,6532017.894423168,7.339176416055039e-05,-31.058631935193148,-35.18739192503292,10.0,5.5669627004999995,-1.4889393754578453,29.595163325601757,168.636773866
2018-04-01,2018-19,q1,total gva growth rate,not specified,total gross saving,7.114632696,12.58817981,6294293.128662696,0.00011303306901297105,48.40816348966992,42.85948518520966,10.0,6.10058056675,3.4440630271691908,33.43424886858162,175.751406562
2018-07-01,2018-19,q2,total gva growth rate,not specified,total gross saving,6.138554398,11.58350667,6255112.122874398,9.813660055032176e-05,-13.719306950993726,10.803333243823232,10.0,6.2502079445000005,-0.842167120215345,36.21659134380719,181.88996096
2018-10-01,2018-19,q3,total gva growth rate,not specified,total gross saving,5.285626134,9.970252491,6386199.739896134,8.276637670725229e-05,-13.894611152715242,-23.98809002342004,10.0,5.833194099000001,-0.7344171983055955,34.94247226810157,187.175587094
2019-01-01,2019-20,q4,total gva growth rate,not specified,total gross saving,3.567054635,6.50808671,6765017.144594635,5.2727946711120134e-05,-32.51405709429997,-25.592781796691522,10.0,5.52646696575,-1.1597941806087733,35.34334122506918,190.742641729
2019-04-01,2019-20,q1,total gva growth rate,not specified,total gross saving,4.635536331,9.133150563,6586064.565056331,7.038400983183121e-05,29.954172428872816,-34.84503657362104,10.0,4.9066928745,1.3885365455907845,26.508372033146465,195.37817806
2019-07-01,2019-20,q2,total gva growth rate,not specified,total gross saving,4.227673948,6.2952363,6519555.698153948,6.484604386763797e-05,-8.798601798726802,-31.129160484797257,10.0,4.428972762,-0.3719761960330324,26.239043634223023,199.605852008
2019-10-01,2019-20,q3,total gva growth rate,not specified,total gross saving,3.372605508,6.225678374,6601578.972765508,5.1087861281573995e-05,-20.225505810458966,-36.192885714985,10.0,3.9507176054999995,-0.682126522984399,27.027860265109215,202.978457516
2020-01-01,2020-21,q4,total gva growth rate,not specified,total gross saving,6.203633448,11.75952753,5926912.380410746,0.00010466889081242123,83.94186433262504,73.91473029680691,8.0,4.6098623087499995,5.207445572613509,47.00767463201504,209.182090964
2020-04-01,2020-21,q1,total gva growth rate,not specified,total gross saving,-20.80994402,-18.9419216,5215483.73461598,-0.00039900314292768573,-435.44767263302685,-548.9220347780292,10.0,-1.7515077789999998,90.61641691132574,231.6222819178663,188.372146944
2020-07-01,2020-21,q2,total gva growth rate,not specified,total gross saving,-5.258142953,-3.732451109,6176738.876057046,-8.51281405691633e-05,-74.73254638289026,-224.3743727088388,10.0,-4.12296200425,3.9295441212294007,225.70071782604091,183.114003991
2020-10-01,2020-21,q3,total gva growth rate,not specified,total gross saving,2.971624328,6.620299909,6726569.789464727,4.4177410195820914e-05,-156.51471164937726,-11.889359103780484,9.0,-4.223207299249999,-4.651029248271945,217.4415144053553,186.085628319
2021-01-01,2021-22,q4,total gva growth rate,not specified,total gross saving,4.33610749,14.9166422,7031936.312272883,6.166306544091084e-05,45.91708141379842,-30.103744420974365,9.0,-4.690088788749999,1.9910140063731112,204.50230470446328,190.421735809
2021-04-01,2021-22,q1,total gva growth rate,not specified,total gross saving,21.27488517,28.90951187,5728653.98683535,0.00037137668322943644,390.64478265505363,-202.23422585641347,10.0,5.83111850875,83.10922893245873,241.00830633662443,211.696620979
2021-07-01,2021-22,q2,total gva growth rate,not specified,total gross saving,9.994765558,19.1202562,6794105.224775558,0.0001471093724240954,-53.02082489218907,-290.08166281020465,10.0,9.6443456365,-5.299307144892003,237.44090427478287,221.691386537
2021-10-01,2021-22,q3,total gva growth rate,not specified,total gross saving,5.009186275,15.1235788,7138266.577456275,7.017370702881521e-05,-49.881903222926994,68.56727910729367,10.0,10.15373612325,-2.4986774499516415,209.90397167214084,226.700572812
2022-01-01,2022-23,q4,total gva growth rate,not specified,total gross saving,6.600701291,9.151256872,10827366.844281292,6.096312599296757e-05,31.771927187914372,52.22642211298134,10.0,10.7198845735,2.097170008068244,210.8632397110675,233.301274103
2022-04-01,2022-23,q1,total gva growth rate,not specified,total gross saving,11.95384738,24.24220354,9490641.78079738,0.0001259540466924637,81.09965673342873,-43.81239999896085,10.0,8.389625125999999,9.694529191617963,65.47563745236965,245.255121483
2022-07-01,2022-23,q2,total gva growth rate,not specified,total gross saving,5.466239953,14.85300918,7446320.694339953,7.340860241427637e-05,-54.27212863579324,-45.308972769003894,10.0,7.25749372475,-2.9666447788332833,65.83129693092935,250.721361436
2022-10-01,2022-23,q3,total gva growth rate,not specified,total gross saving,5.324811288,9.503895586,10311926.864301289,5.1637403543210614e-05,-2.5873116843760258,6.300923856140694,10.0,7.336399977999999,-0.13776946462539758,57.02171443180433,256.046172724
2023-01-01,2023-24,q4,total gva growth rate,not specified,total gross saving,7.26921021,10.36205763,10826888.995540211,6.714034117274424e-05,36.51582782627243,10.127846868506317,10.0,7.5035272077499995,2.654412284613416,57.5612540534609,263.315382934
2023-04-01,2023-24,q1,total gva growth rate,not specified,total gross saving,9.937794291,11.11801945,9071912.511514291,0.00010954464428957743,36.71078430678647,-16.86530725139641,10.0,6.9995139355,3.6482422270211496,43.07464225574586,273.253177225
2023-07-01,2023-24,q2,total gva growth rate,not specified,total gross saving,9.223460993,11.95714413,7835755.788911809,0.00011770990880103613,-7.188046734343489,68.73501844605174,9.0,7.9388191955,-0.662986686700782,24.03424060504979,282.476638218
2023-10-01,2023-24,q3,total gva growth rate,not specified,total gross saving,7.99898778,11.53550223,11328526.25775673,7.060925311907213e-05,-13.275637138047136,50.22105662273002,10.0,8.6073633185,-1.0619165923895322,27.16011950067918,290.475625998
2024-01-01,2024-25,q4,total gva growth rate,not specified,total gross saving,6.767838119,9.591896154,9049961.108518334,7.478306301924026e-05,-15.39131818751197,-6.897201711270906,9.0,8.48202029575,-1.041659499311015,24.578458226879444,297.243464117
2024-04-01,2024-25,q1,total gva growth rate,not specified,total gross saving,6.548031087,9.482002763,10791802.79664104,6.067597055274288e-05,-3.247817517722751,-34.10981455985544,10.0,7.63457949475,-0.21266810070951744,5.570575276212272,303.791495204
2024-07-01,2024-25,q2,total gva growth rate,not specified,total gross saving,5.81149586,8.250651026,11845237.45349586,4.906187725502173e-05,-11.248193803817841,-36.992243319394504,10.0,6.7815882115,-0.6536883172336503,5.30549956813375,309.602991064
2024-10-01,2024-25,q3,total gva growth rate,not specified,total gross saving,6.493034276,10.6716018,10218171.035604276,6.354399680114592e-05,11.727418076488139,-18.826800908051887,10.0,6.4050998355,0.7614652753961948,11.958951974107931,316.09602534
2025-04-01,2025-26,q1,total gva growth rate,not specified,total gross saving,7.631500887,8.756632223,9178832.627800887,8.314239072064216e-05,17.533660883449787,12.761279936282111,10.0,6.6210155275,1.3380814858440424,13.260592943023237,323.727526227
2025-07-01,2025-26,q2,total gva growth rate,not specified,total gross saving,8.122191814,8.743443856,9302391.644091813,8.731294192669918e-05,6.429808949323146,24.040214624595002,10.0,7.01455570925,0.522241416137764,12.429327977363146,331.849718041
2011-01-01,2011-12,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,385005.5144,393835.7241,4301423.11044,8.950654341944453,0.0,0.0,4.0,0.0,0.0,0.0,385005.5144
2011-04-01,2011-12,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,338657.918,330069.7205,3938264.8558900002,8.599165632385265,-12.038164303238352,0.0,4.0,0.0,-40768.19659476621,0.0,723663.4324
2011-07-01,2011-12,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,340496.5634,337631.4474,3826414.27375,8.898580734863902,0.5429211314055271,0.0,3.0,0.0,1848.6277944082178,0.0,1064159.9958
2011-10-01,2011-12,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,348957.0715,351579.1704,4147791.06158,8.413082200121076,2.484755797685101,0.0,3.0,353279.266825,8670.731065528395,0.0,1413117.0673
2012-01-01,2012-13,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,416943.0261,453240.3838,4492506.422524471,9.280855426483898,19.482612662858735,8.295338769308813,2.0,361263.64475,81231.394799865,12.955591054009423,1830060.0934000001
2012-04-01,2012-13,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,374094.9919,394347.3145,4149183.697652691,9.016110617412192,-10.276712048835968,10.46397323567081,3.0,370122.913225,-38444.66510667924,12.30496751396075,2204155.0853
2012-07-01,2012-13,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,376920.5939,403845.6369,4095824.506597485,9.202557221210593,0.7553167139845884,10.697326908762573,3.0,379228.92085,2846.944244176675,12.290944629507576,2581075.6792
2012-10-01,2012-13,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,383184.3196,412552.3761,4355061.397125292,8.798597417086565,1.6618157249486343,9.808440892993907,3.0,387785.732875,6367.817278650232,12.311802159043141,2964259.9988
2013-01-01,2013-14,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,443406.5233,509165.266,4697162.941710639,9.439879535848457,15.716249496551683,6.34702958040434,2.0,394401.607175,69686.87548581357,10.65381978740831,3407666.5221
2013-04-01,2013-14,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,388784.2931,427469.7404,4412465.533523093,8.81104430496432,-12.318770096903531,3.926623322433209,3.0,398073.932475,-47893.44323986058,11.454726856513489,3796450.8152
2013-07-01,2013-14,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,401894.7553,456945.8981,4387801.539031064,9.159364928541148,3.372168689085342,6.6258415709240515,3.0,404317.47282499995,13552.569101302754,11.47625596030346,4198345.5705
2013-10-01,2013-14,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,417976.0997,480885.7042,4629888.204322178,9.027779532771511,4.001382000617504,9.079646092073546,3.0,413015.41785,16724.820420278873,11.505526240671088,4616321.6702
2014-01-01,2014-15,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,501900.3936,567129.934,4997229.954167832,10.043572103008804,20.078730329374373,13.191928225292315,2.0,427638.88542500004,100775.22655301256,13.229188684051753,5118222.0638
2014-04-01,2014-15,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,432297.6248,508205.4424,4754315.445346664,9.0927417368386,-13.86784503211037,11.192152685244361,3.0,438517.21835,-59950.36468475792,13.865074729764713,5550519.6886
2014-07-01,2014-15,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,432834.3349,517595.3447,4758720.083496482,9.095604013379452,0.12415291438354625,7.698428305416605,3.0,446252.11325000005,537.3764412309888,13.961716867136508,5983354.0235
2014-10-01,2014-15,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,440657.7049,514665.7865,4914026.632749397,8.967344661163386,1.8074744467320158,5.426531616587549,4.0,451922.51455,7964.775413623274,13.930539439161931,6424011.7284
2015-01-01,2015-16,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,565595.4654,640294.0628,5432905.286661215,10.410552651978698,28.352564612106935,12.690779408067797,2.0,467846.2825,160360.8197706819,17.62662107927784,6989607.1938000005
2015-04-01,2015-16,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,475242.2532,553747.7708,5120390.113643242,9.281368072595104,-15.974882708103133,9.934042182135073,3.0,478582.4396,-75919.3925280465,18.35899500273987,7464849.447
2015-07-01,2015-16,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,467654.9786,541865.6168,5156457.61244469,9.06930714355826,-1.5965067392286314,8.044797025643714,4.0,487287.60052499996,-7466.143249687214,18.486590369824086,7932504.4256
2015-10-01,2015-16,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,484331.2039,558605.3983,5274015.488085801,9.183348152733386,3.5659248940154598,9.910980453617846,4.0,498205.975275,17270.886969354877,18.465008635391747,8416835.6295
2016-01-01,2016-17,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,599697.7401,718174.6235,5803908.400888491,10.33265342382377,23.819761202877142,6.0294462714410635,2.0,506731.54395,142846.56963087083,16.469795088145553,9016533.3696
2016-04-01,2016-17,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,520052.5458,607115.5024,5597462.055325313,9.290863263739904,-13.280889517228989,9.428936989140603,3.0,517934.11710000003,-69067.60403923469,15.491001426269097,9536585.9154
2016-07-01,2016-17,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,503823.2601,594623.8536,5583995.722212486,9.022629764844726,-3.1207011351197966,7.733966953217419,4.0,526976.187475,-15722.818196938266,15.663706009665777,10040409.1755
2016-10-01,2016-17,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,522805.086,619241.8759,5671235.64840239,9.218539281598646,3.767556483246226,7.943713266912211,4.0,536594.658,19696.97691233401,15.667548045153652,10563214.261500001
2017-01-01,2017-18,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,652691.7737,801982.6943,6233203.378412149,10.471209329708527,24.84418977132905,8.836790612411383,2.0,549843.1664,162155.98287988154,16.127379144735997,11215906.0352
2017-04-01,2017-18,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,579122.3925,691827.3423,5876219.887781231,9.855356054735173,-11.271688132814607,11.358438138040917,3.0,564610.628075,-65276.86998989453,15.466851089863663,11795028.4277
2017-07-01,2017-18,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,557968.2781,675948.0697,5893345.636374887,9.4677677592183,-3.6527881970994547,10.746827764413492,3.0,578146.8825749999,-20381.39940599586,15.54548940718744,12352996.7058
2017-10-01,2017-18,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,578636.9588,709164.0876,6065596.995801516,9.539653874144967,3.7042752269683232,10.679290292902778,3.0,592104.8507749999,21434.305518911304,15.545052466065483,12931633.6646
2018-01-01,2018-19,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,694492.6341,875298.6588,6532017.894423168,10.632129999106954,20.022169952687797,6.404379844262165,2.0,602555.0658750001,139052.4955084002,13.362061912242321,13626126.298700001
2018-04-01,2018-19,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,625853.5981,778777.2402,6294293.128662696,9.943191162324698,-9.883335348682298,8.069314225317225,3.0,614237.867275,-61855.20989201734,12.905702357851684,14251979.8968
2018-07-01,2018-19,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,597785.952,757308.9723,6255112.122874398,9.556758380300638,-4.4846983679904024,7.136189540306415,3.0,624192.28575,-26808.896833419894,13.044881695645863,14849765.8488
2018-10-01,2018-19,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,620625.1021,791377.3647,6386199.739896134,9.718222532608948,3.820623422746472,7.256388079163956,2.0,634689.321575,23711.74801827681,13.049067940805813,15470390.9509
2019-01-01,2019-20,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,729908.4985,946478.4565,6765017.144594635,10.789455265212586,17.608600752728076,5.099530601342628,2.0,643543.287675,128526.6733610972,11.97201901936226,16200299.4494
2019-04-01,2019-20,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,662521.2937,852613.623,6586064.565056331,10.059441221015929,-9.232281161061174,5.858829558752698,3.0,652710.211575,-61165.828586283875,11.763472266931306,16862820.7431
2019-07-01,2019-20,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,636278.6211,819761.7577,6519555.698153948,9.759539615255777,-3.9610308150915263,6.43920603540713,3.0,662333.37885,-25203.192251610453,11.670864034333107,17499099.3642
2019-10-01,2019-20,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,661351.1306,860034.906,6601578.972765508,10.018074968554824,3.94049221026076,6.562098175242337,2.0,672514.885975,26060.489783764468,11.677047442284636,18160450.4948
2020-01-01,2020-21,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,-3.385623925,1.832126212,5926912.380410746,-5.712289481771233e-05,-100.00051192532504,-100.0004638422394,10.0,490036.91494401876,3.385641256866283,48.75955298993016,18160447.109176077
2020-04-01,2020-21,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,333955.7027,427171.5715,5215483.73461598,6.403158742179252,-9864033.800621403,-49.59321219172461,6.0,407895.5171940187,-32941503393.43073,4932000.230361911,18494402.811876073
2020-07-01,2020-21,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,517908.004,675876.671,6176738.876057046,8.384812995860516,55.0828447643694,-18.603582326145197,4.0,378302.8629190188,285278.46186556405,4932010.071203617,19012310.815876074
2020-10-01,2020-21,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,596828.009,795287.7966,6726569.789464727,8.872694815933711,15.238228486617466,-9.756257850721827,5.0,362172.08251901873,90946.01568354985,4932011.954175977,19609138.824876074
2021-01-01,2021-22,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,749006.1603,1157932.198,7031936.312272883,10.651492377608069,25.497823326853954,-22123235.259330373,2.0,549424.4689999999,190980.26746054654,4932032.870155726,20358144.985176075
2021-04-01,2021-22,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,481677.4146,678698.0194,5728653.98683535,8.40821274433596,-35.69112777295804,44.23392405210753,4.0,586354.896975,-171916.10149836686,37.799784038895,20839822.399776075
2021-07-01,2021-22,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,598187.0748,860550.8488,6794105.224775558,8.804501181680784,24.188317049648923,15.500643006088776,4.0,606424.6646749999,144691.38620264453,29.02652501725325,21438009.474576075
2021-10-01,2021-22,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,651509.6144,977736.9558,7138266.577456275,9.127000334472879,8.914024031333012,9.162037400292311,4.0,620095.066025,58075.72359406104,28.620000506803663,22089519.088976074
2022-01-01,2022-23,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,805114.0114,1266120.597,10827366.844281292,7.435916996062975,23.576689216084734,7.490973248808408,3.0,634122.0288,189819.228302931,28.19052762783588,22894633.100376073
2022-04-01,2022-23,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,588836.9419,942413.7832,9490641.78079738,6.2043953981216164,-26.862912138855865,22.247156302520143,4.0,660911.910625,-158178.75034372276,23.94263824410213,23483470.042276073
2022-07-01,2022-23,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,677211.7645,1075611.404,7446320.694339953,9.094582308478302,15.008369263457055,13.210698296418633,3.0,680668.08305,101638.44231173318,22.178920834283606,24160681.806776077
2022-10-01,2022-23,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,714577.521,1127861.825,10311926.864301289,6.929621693437195,5.517588213723346,9.68027258631965,5.0,696435.0597,39427.445076612465,22.051895711519602,24875259.327776074
2023-01-01,2023-24,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,956327.4848,992399.2682,10826888.995540211,8.832892672991552,33.8311739028242,18.781622386257734,5.0,734238.42805,323536.81446319266,25.38283839933748,25831586.812576074
2023-04-01,2023-24,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,653847.4968,1042268.445,9071912.511514291,7.207383183756686,-31.629331249771486,11.040502093878569,5.0,750491.066775,-206807.590631211,27.51671492371965,26485434.309376076
2023-07-01,2023-24,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,713764.548,1153822.556,7835755.788911809,9.109070869845524,9.163765479449037,5.397541126147987,4.0,759629.2626499999,65407.709254169444,27.006850336959854,27199198.857376076
2023-10-01,2023-24,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,917591.5829,959534.7884,11328526.25775673,8.099831893594438,28.556620733144065,28.410362197777573,2.0,810382.778125,262033.1482080062,29.698267029575664,28116790.440276075
2024-01-01,2024-25,q4,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,906399.7482,1506986.05,9049961.108518334,10.01550987160426,-1.2196967483756538,-5.22077817416714,3.0,797900.843975,-11055.328256080515,25.135725457933752,29023190.188476074
2024-04-01,2024-25,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,914039.4517,947210.0345,10791802.79664104,8.46975680453034,0.8428624914306848,39.79398195655828,3.0,862948.8327,7704.095695257991,13.577029858076484,29937229.640176076
2024-07-01,2024-25,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,922265.1507,952473.2565,11845237.45349586,7.785957472957318,0.8999282235248485,29.21139797209431,4.0,915073.9833750001,8299.724386883277,14.22521539098902,30859494.790876076
2024-10-01,2024-25,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,978797.298,1027015.647,10218171.035604276,9.578987223735744,6.1297065444890775,6.670256815844189,3.0,930375.41215,59997.40203278825,3.1361062101778554,31838292.088876076
2025-04-01,2025-26,q1,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,999504.5269,1048193.667,9178832.627800887,10.889233603330956,2.1155788785187424,10.2719334250583,3.0,953651.606825,21145.306660935083,2.49118597877864,32837796.615776073
2025-07-01,2025-26,q2,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,813369.0304,1338787.46,9302391.644091813,8.743654981636809,-18.622776734919455,-11.013793891802525,3.0,928484.0015,-151471.89856237115,11.063450103790242,33651165.64617608
2025-10-01,2025-26,q3,"trade, hotels, transport, communication & services related to broadcasting",not specified,total gross saving,1086620.282,1151627.307,15476576.0082,7.021063841409577,33.59499088201328,17.82081120329162,5.0,969572.7843249999,365049.9846600069,21.468630643307502,34737785.928176075
